,country,state,district,block,rainfall_mm,year,ground_water_extraction_ham,ground_water_recharge_ham,stage_percent,category
1,INDIA,HARYANA,BHIWANI,BAWANI KHERA,136.48,2019,3746,"5,588.03",67.03614691,Safe
2,INDIA,HARYANA,BHIWANI,BAWANI KHERA,136.48,2020,3746,"5,588.03",67.03614691,Safe
3,INDIA,HARYANA,BHIWANI,BAWANI KHERA,136.48,2021,3746,"5,588.03",67.03614691,Safe
4,INDIA,HARYANA,BHIWANI,BAWANI KHERA,136.48,2022,3746,"5,588.03",67.03614691,Safe
5,INDIA,HARYANA,BHIWANI,BAWANI KHERA,136.48,2023,3746,"5,588.03",67.03614691,Safe
6,INDIA,HARYANA,BHIWANI,BAWANI KHERA,136.48,2024,3746,"5,588.03",67.03614691,Safe
7,INDIA,HARYANA,BHIWANI,BEHAL,327.09,2019,4467.6,"3,451.73",129.4307492,Over-Exploited
8,INDIA,HARYANA,BHIWANI,BEHAL,327.09,2020,4467.6,"3,451.73",129.4307492,Over-Exploited
9,INDIA,HARYANA,BHIWANI,BEHAL,327.09,2021,4467.6,"3,451.73",129.4307492,Over-Exploited
10,INDIA,HARYANA,BHIWANI,BEHAL,327.09,2022,4467.6,"3,451.73",129.4307492,Over-Exploited
11,INDIA,HARYANA,BHIWANI,BEHAL,327.09,2023,4467.6,"3,451.73",129.4307492,Over-Exploited
12,INDIA,HARYANA,BHIWANI,BEHAL,327.09,2024,4467.6,"3,451.73",129.4307492,Over-Exploited
13,INDIA,HARYANA,BHIWANI,BHIWANI,339.21,2019,8743,12813.52,68.2326168,Safe
14,INDIA,HARYANA,BHIWANI,BHIWANI,339.21,2020,8743,12813.52,68.2326168,Safe
15,INDIA,HARYANA,BHIWANI,BHIWANI,339.21,2021,8743,12813.52,68.2326168,Safe
16,INDIA,HARYANA,BHIWANI,BHIWANI,339.21,2022,8743,12813.52,68.2326168,Safe
17,INDIA,HARYANA,BHIWANI,BHIWANI,339.21,2023,8743,12813.52,68.2326168,Safe
18,INDIA,HARYANA,BHIWANI,BHIWANI,339.21,2024,8743,12813.52,68.2326168,Safe
19,INDIA,HARYANA,BHIWANI,KAIRU,227.68,2019,4080.5,6812.66,59.89584098,Safe
20,INDIA,HARYANA,BHIWANI,KAIRU,227.68,2020,4080.5,6812.66,59.89584098,Safe
21,INDIA,HARYANA,BHIWANI,KAIRU,227.68,2021,4080.5,6812.66,59.89584098,Safe
22,INDIA,HARYANA,BHIWANI,KAIRU,227.68,2022,4080.5,6812.66,59.89584098,Safe
23,INDIA,HARYANA,BHIWANI,KAIRU,227.68,2023,4080.5,6812.66,59.89584098,Safe
24,INDIA,HARYANA,BHIWANI,KAIRU,227.68,2024,4080.5,6812.66,59.89584098,Safe
25,INDIA,HARYANA,BHIWANI,LOHARU,422.66,2019,6530.5,11602.42,56.28567144,Safe
26,INDIA,HARYANA,BHIWANI,LOHARU,422.66,2020,6530.5,11602.42,56.28567144,Safe
27,INDIA,HARYANA,BHIWANI,LOHARU,422.66,2021,6530.5,11602.42,56.28567144,Safe
28,INDIA,HARYANA,BHIWANI,LOHARU,422.66,2022,6530.5,11602.42,56.28567144,Safe
29,INDIA,HARYANA,BHIWANI,LOHARU,422.66,2023,6530.5,11602.42,56.28567144,Safe
30,INDIA,HARYANA,BHIWANI,LOHARU,422.66,2024,6530.5,11602.42,56.28567144,Safe
31,INDIA,HARYANA,BHIWANI,SIWANI,195.07,2019,2803.2,5144.04,54.49413302,Safe
32,INDIA,HARYANA,BHIWANI,SIWANI,195.07,2020,2803.2,5144.04,54.49413302,Safe
33,INDIA,HARYANA,BHIWANI,SIWANI,195.07,2021,2803.2,5144.04,54.49413302,Safe
34,INDIA,HARYANA,BHIWANI,SIWANI,195.07,2022,2803.2,5144.04,54.49413302,Safe
35,INDIA,HARYANA,BHIWANI,SIWANI,195.07,2023,2803.2,5144.04,54.49413302,Safe
36,INDIA,HARYANA,BHIWANI,SIWANI,195.07,2024,2803.2,5144.04,54.49413302,Safe
37,INDIA,HARYANA,BHIWANI,TOSHAM,339.1,2019,11572.5,15641.7,73.98492491,Semi-Critical
38,INDIA,HARYANA,BHIWANI,TOSHAM,339.1,2020,11572.5,15641.7,73.98492491,Semi-Critical
39,INDIA,HARYANA,BHIWANI,TOSHAM,339.1,2021,11572.5,15641.7,73.98492491,Semi-Critical
40,INDIA,HARYANA,BHIWANI,TOSHAM,339.1,2022,11572.5,15641.7,73.98492491,Semi-Critical
41,INDIA,HARYANA,BHIWANI,TOSHAM,339.1,2023,11572.5,15641.7,73.98492491,Semi-Critical
42,INDIA,HARYANA,BHIWANI,TOSHAM,339.1,2024,11572.5,15641.7,73.98492491,Semi-Critical
43,INDIA,HARYANA,CHARKHI DADRI,BADHRA,343.99,2019,14604.51,18732.39,77.96394374,Semi-Critical
44,INDIA,HARYANA,CHARKHI DADRI,BADHRA,343.99,2020,14604.51,18732.39,77.96394374,Semi-Critical
45,INDIA,HARYANA,CHARKHI DADRI,BADHRA,343.99,2021,14604.51,18732.39,77.96394374,Semi-Critical
46,INDIA,HARYANA,CHARKHI DADRI,BADHRA,343.99,2022,14604.51,18732.39,77.96394374,Semi-Critical
47,INDIA,HARYANA,CHARKHI DADRI,BADHRA,343.99,2023,14604.51,18732.39,77.96394374,Semi-Critical
48,INDIA,HARYANA,CHARKHI DADRI,BADHRA,343.99,2024,14604.51,18732.39,77.96394374,Semi-Critical
49,INDIA,HARYANA,CHARKHI DADRI,BAUND,530.34,2019,1192.15,7556.23,15.77704755,Safe
50,INDIA,HARYANA,CHARKHI DADRI,BAUND,530.34,2020,1192.15,7556.23,15.77704755,Safe
51,INDIA,HARYANA,CHARKHI DADRI,BAUND,530.34,2021,1192.15,7556.23,15.77704755,Safe
52,INDIA,HARYANA,CHARKHI DADRI,BAUND,530.34,2022,1192.15,7556.23,15.77704755,Safe
53,INDIA,HARYANA,CHARKHI DADRI,BAUND,530.34,2023,1192.15,7556.23,15.77704755,Safe
54,INDIA,HARYANA,CHARKHI DADRI,BAUND,530.34,2024,1192.15,7556.23,15.77704755,Safe
55,INDIA,HARYANA,CHARKHI DADRI,CHARKHI DADRI,502.02,2019,2515.1,8539.34,29.45309591,Safe
56,INDIA,HARYANA,CHARKHI DADRI,CHARKHI DADRI,502.02,2020,2515.1,8539.34,29.45309591,Safe
57,INDIA,HARYANA,CHARKHI DADRI,CHARKHI DADRI,502.02,2021,2515.1,8539.34,29.45309591,Safe
58,INDIA,HARYANA,CHARKHI DADRI,CHARKHI DADRI,502.02,2022,2515.1,8539.34,29.45309591,Safe
59,INDIA,HARYANA,CHARKHI DADRI,CHARKHI DADRI,502.02,2023,2515.1,8539.34,29.45309591,Safe
60,INDIA,HARYANA,CHARKHI DADRI,CHARKHI DADRI,502.02,2024,2515.1,8539.34,29.45309591,Safe
61,INDIA,HARYANA,CHARKHI DADRI,JHOJHU,484.3,2019,5908.13,11719.73,50.41182689,Safe
62,INDIA,HARYANA,CHARKHI DADRI,JHOJHU,484.3,2020,5908.13,11719.73,50.41182689,Safe
63,INDIA,HARYANA,CHARKHI DADRI,JHOJHU,484.3,2021,5908.13,11719.73,50.41182689,Safe
64,INDIA,HARYANA,CHARKHI DADRI,JHOJHU,484.3,2022,5908.13,11719.73,50.41182689,Safe
65,INDIA,HARYANA,CHARKHI DADRI,JHOJHU,484.3,2023,5908.13,11719.73,50.41182689,Safe
66,INDIA,HARYANA,CHARKHI DADRI,JHOJHU,484.3,2024,5908.13,11719.73,50.41182689,Safe
67,INDIA,HARYANA,FARIDABAD,BALLABGARH,400.39,2019,5828,10632.68,54.8121452,Safe
68,INDIA,HARYANA,FARIDABAD,BALLABGARH,400.39,2020,5828,10632.68,54.8121452,Safe
69,INDIA,HARYANA,FARIDABAD,BALLABGARH,400.39,2021,5828,10632.68,54.8121452,Safe
70,INDIA,HARYANA,FARIDABAD,BALLABGARH,400.39,2022,5828,10632.68,54.8121452,Safe
71,INDIA,HARYANA,FARIDABAD,BALLABGARH,400.39,2023,5828,10632.68,54.8121452,Safe
72,INDIA,HARYANA,FARIDABAD,BALLABGARH,400.39,2024,5828,10632.68,54.8121452,Safe
73,INDIA,HARYANA,FARIDABAD,FARIDABAD,901.69,2019,9786.59,20606.87,47.49188014,Safe
74,INDIA,HARYANA,FARIDABAD,FARIDABAD,901.69,2020,9786.59,20606.87,47.49188014,Safe
75,INDIA,HARYANA,FARIDABAD,FARIDABAD,901.69,2021,9786.59,20606.87,47.49188014,Safe
76,INDIA,HARYANA,FARIDABAD,FARIDABAD,901.69,2022,9786.59,20606.87,47.49188014,Safe
77,INDIA,HARYANA,FARIDABAD,FARIDABAD,901.69,2023,9786.59,20606.87,47.49188014,Safe
78,INDIA,HARYANA,FARIDABAD,FARIDABAD,901.69,2024,9786.59,20606.87,47.49188014,Safe
79,INDIA,HARYANA,FARIDABAD,TIGAON,924.17,2019,3108.42,14198.46,21.89265596,Safe
80,INDIA,HARYANA,FARIDABAD,TIGAON,924.17,2020,3108.42,14198.46,21.89265596,Safe
81,INDIA,HARYANA,FARIDABAD,TIGAON,924.17,2021,3108.42,14198.46,21.89265596,Safe
82,INDIA,HARYANA,FARIDABAD,TIGAON,924.17,2022,3108.42,14198.46,21.89265596,Safe
83,INDIA,HARYANA,FARIDABAD,TIGAON,924.17,2023,3108.42,14198.46,21.89265596,Safe
84,INDIA,HARYANA,FARIDABAD,TIGAON,924.17,2024,3108.42,14198.46,21.89265596,Safe
85,INDIA,HARYANA,FATEHABAD,BHATTU KALAN,175.24,2019,4128.84,6231.72,66.25522328,Safe
86,INDIA,HARYANA,FATEHABAD,BHATTU KALAN,175.24,2020,4128.84,6231.72,66.25522328,Safe
87,INDIA,HARYANA,FATEHABAD,BHATTU KALAN,175.24,2021,4128.84,6231.72,66.25522328,Safe
88,INDIA,HARYANA,FATEHABAD,BHATTU KALAN,175.24,2022,4128.84,6231.72,66.25522328,Safe
89,INDIA,HARYANA,FATEHABAD,BHATTU KALAN,175.24,2023,4128.84,6231.72,66.25522328,Safe
90,INDIA,HARYANA,FATEHABAD,BHATTU KALAN,175.24,2024,4128.84,6231.72,66.25522328,Safe
91,INDIA,HARYANA,FATEHABAD,BHUNA,319.77,2019,6214.2,10051.44,61.82397746,Safe
92,INDIA,HARYANA,FATEHABAD,BHUNA,319.77,2020,6214.2,10051.44,61.82397746,Safe
93,INDIA,HARYANA,FATEHABAD,BHUNA,319.77,2021,6214.2,10051.44,61.82397746,Safe
94,INDIA,HARYANA,FATEHABAD,BHUNA,319.77,2022,6214.2,10051.44,61.82397746,Safe
95,INDIA,HARYANA,FATEHABAD,BHUNA,319.77,2023,6214.2,10051.44,61.82397746,Safe
96,INDIA,HARYANA,FATEHABAD,BHUNA,319.77,2024,6214.2,10051.44,61.82397746,Safe
97,INDIA,HARYANA,FATEHABAD,FATEHABAD,324,2019,11672.66,15560.66,75.01391329,Semi-Critical
98,INDIA,HARYANA,FATEHABAD,FATEHABAD,324,2020,11672.66,15560.66,75.01391329,Semi-Critical
99,INDIA,HARYANA,FATEHABAD,FATEHABAD,324,2021,11672.66,15560.66,75.01391329,Semi-Critical
100,INDIA,HARYANA,FATEHABAD,FATEHABAD,324,2022,11672.66,15560.66,75.01391329,Semi-Critical
101,INDIA,HARYANA,FATEHABAD,FATEHABAD,324,2023,11672.66,15560.66,75.01391329,Semi-Critical
102,INDIA,HARYANA,FATEHABAD,FATEHABAD,324,2024,11672.66,15560.66,75.01391329,Semi-Critical
103,INDIA,HARYANA,FATEHABAD,JAKHAL,341,2019,14484.82,18576.82,77.97254858,Semi-Critical
104,INDIA,HARYANA,FATEHABAD,JAKHAL,341,2020,14484.82,18576.82,77.97254858,Semi-Critical
105,INDIA,HARYANA,FATEHABAD,JAKHAL,341,2021,14484.82,18576.82,77.97254858,Semi-Critical
106,INDIA,HARYANA,FATEHABAD,JAKHAL,341,2022,14484.82,18576.82,77.97254858,Semi-Critical
107,INDIA,HARYANA,FATEHABAD,JAKHAL,341,2023,14484.82,18576.82,77.97254858,Semi-Critical
108,INDIA,HARYANA,FATEHABAD,JAKHAL,341,2024,14484.82,18576.82,77.97254858,Semi-Critical
109,INDIA,HARYANA,FATEHABAD,NAGPUR,324,2019,11713.73,15601.73,75.07968668,Semi-Critical
110,INDIA,HARYANA,FATEHABAD,NAGPUR,324,2020,11713.73,15601.73,75.07968668,Semi-Critical
111,INDIA,HARYANA,FATEHABAD,NAGPUR,324,2021,11713.73,15601.73,75.07968668,Semi-Critical
112,INDIA,HARYANA,FATEHABAD,NAGPUR,324,2022,11713.73,15601.73,75.07968668,Semi-Critical
113,INDIA,HARYANA,FATEHABAD,NAGPUR,324,2023,11713.73,15601.73,75.07968668,Semi-Critical
114,INDIA,HARYANA,FATEHABAD,NAGPUR,324,2024,11713.73,15601.73,75.07968668,Semi-Critical
115,INDIA,HARYANA,FATEHABAD,RATIA,213,2019,21572.39,24128.39,89.4066699,Semi-Critical
116,INDIA,HARYANA,FATEHABAD,RATIA,213,2020,21572.39,24128.39,89.4066699,Semi-Critical
117,INDIA,HARYANA,FATEHABAD,RATIA,213,2021,21572.39,24128.39,89.4066699,Semi-Critical
118,INDIA,HARYANA,FATEHABAD,RATIA,213,2022,21572.39,24128.39,89.4066699,Semi-Critical
119,INDIA,HARYANA,FATEHABAD,RATIA,213,2023,21572.39,24128.39,89.4066699,Semi-Critical
120,INDIA,HARYANA,FATEHABAD,RATIA,213,2024,21572.39,24128.39,89.4066699,Semi-Critical
121,INDIA,HARYANA,FATEHABAD,TOHANA,341,2019,21069.47,25161.47,83.73703921,Semi-Critical
122,INDIA,HARYANA,FATEHABAD,TOHANA,341,2020,21069.47,25161.47,83.73703921,Semi-Critical
123,INDIA,HARYANA,FATEHABAD,TOHANA,341,2021,21069.47,25161.47,83.73703921,Semi-Critical
124,INDIA,HARYANA,FATEHABAD,TOHANA,341,2022,21069.47,25161.47,83.73703921,Semi-Critical
125,INDIA,HARYANA,FATEHABAD,TOHANA,341,2023,21069.47,25161.47,83.73703921,Semi-Critical
126,INDIA,HARYANA,FATEHABAD,TOHANA,341,2024,21069.47,25161.47,83.73703921,Semi-Critical
127,INDIA,HARYANA,GURGAON,FARRUKH NAGAR,401.6,2019,6020.9,10840.1,55.54284555,Safe
128,INDIA,HARYANA,GURGAON,FARRUKH NAGAR,401.6,2020,6020.9,10840.1,55.54284555,Safe
129,INDIA,HARYANA,GURGAON,FARRUKH NAGAR,401.6,2021,6020.9,10840.1,55.54284555,Safe
130,INDIA,HARYANA,GURGAON,FARRUKH NAGAR,401.6,2022,6020.9,10840.1,55.54284555,Safe
131,INDIA,HARYANA,GURGAON,FARRUKH NAGAR,401.6,2023,6020.9,10840.1,55.54284555,Safe
132,INDIA,HARYANA,GURGAON,FARRUKH NAGAR,401.6,2024,6020.9,10840.1,55.54284555,Safe
133,INDIA,HARYANA,GURGAON,GURGAON,773.87,2019,19409.19,28695.63,67.63813863,Safe
134,INDIA,HARYANA,GURGAON,GURGAON,773.87,2020,19409.19,28695.63,67.63813863,Safe
135,INDIA,HARYANA,GURGAON,GURGAON,773.87,2021,19409.19,28695.63,67.63813863,Safe
136,INDIA,HARYANA,GURGAON,GURGAON,773.87,2022,19409.19,28695.63,67.63813863,Safe
137,INDIA,HARYANA,GURGAON,GURGAON,773.87,2023,19409.19,28695.63,67.63813863,Safe
138,INDIA,HARYANA,GURGAON,GURGAON,773.87,2024,19409.19,28695.63,67.63813863,Safe
139,INDIA,HARYANA,GURGAON,PATAUDI,508.4,2019,8329.43,14430.23,57.72208759,Safe
140,INDIA,HARYANA,GURGAON,PATAUDI,508.4,2020,8329.43,14430.23,57.72208759,Safe
141,INDIA,HARYANA,GURGAON,PATAUDI,508.4,2021,8329.43,14430.23,57.72208759,Safe
142,INDIA,HARYANA,GURGAON,PATAUDI,508.4,2022,8329.43,14430.23,57.72208759,Safe
143,INDIA,HARYANA,GURGAON,PATAUDI,508.4,2023,8329.43,14430.23,57.72208759,Safe
144,INDIA,HARYANA,GURGAON,PATAUDI,508.4,2024,8329.43,14430.23,57.72208759,Safe
145,INDIA,HARYANA,GURGAON,SOHNA,505.09,2019,7663.51,13724.59,55.83780645,Safe
146,INDIA,HARYANA,GURGAON,SOHNA,505.09,2020,7663.51,13724.59,55.83780645,Safe
147,INDIA,HARYANA,GURGAON,SOHNA,505.09,2021,7663.51,13724.59,55.83780645,Safe
148,INDIA,HARYANA,GURGAON,SOHNA,505.09,2022,7663.51,13724.59,55.83780645,Safe
149,INDIA,HARYANA,GURGAON,SOHNA,505.09,2023,7663.51,13724.59,55.83780645,Safe
150,INDIA,HARYANA,GURGAON,SOHNA,505.09,2024,7663.51,13724.59,55.83780645,Safe
151,INDIA,HARYANA,KAITHAL,DHAND,523.07,2019,10981.76,17258.6,63.6306537,Safe
152,INDIA,HARYANA,KAITHAL,DHAND,523.07,2020,10981.76,17258.6,63.6306537,Safe
153,INDIA,HARYANA,KAITHAL,DHAND,523.07,2021,10981.76,17258.6,63.6306537,Safe
154,INDIA,HARYANA,KAITHAL,DHAND,523.07,2022,10981.76,17258.6,63.6306537,Safe
155,INDIA,HARYANA,KAITHAL,DHAND,523.07,2023,10981.76,17258.6,63.6306537,Safe
156,INDIA,HARYANA,KAITHAL,DHAND,523.07,2024,10981.76,17258.6,63.6306537,Safe
157,INDIA,HARYANA,KAITHAL,GUHLA,518.31,2019,21719.4,27939.12,77.73831101,Semi-Critical
158,INDIA,HARYANA,KAITHAL,GUHLA,518.31,2020,21719.4,27939.12,77.73831101,Semi-Critical
159,INDIA,HARYANA,KAITHAL,GUHLA,518.31,2021,21719.4,27939.12,77.73831101,Semi-Critical
160,INDIA,HARYANA,KAITHAL,GUHLA,518.31,2022,21719.4,27939.12,77.73831101,Semi-Critical
161,INDIA,HARYANA,KAITHAL,GUHLA,518.31,2023,21719.4,27939.12,77.73831101,Semi-Critical
162,INDIA,HARYANA,KAITHAL,GUHLA,518.31,2024,21719.4,27939.12,77.73831101,Semi-Critical
163,INDIA,HARYANA,KAITHAL,KAITHAL,523.07,2019,29111.65,35388.49,82.26304654,Semi-Critical
164,INDIA,HARYANA,KAITHAL,KAITHAL,523.07,2020,29111.65,35388.49,82.26304654,Semi-Critical
165,INDIA,HARYANA,KAITHAL,KAITHAL,523.07,2021,29111.65,35388.49,82.26304654,Semi-Critical
166,INDIA,HARYANA,KAITHAL,KAITHAL,523.07,2022,29111.65,35388.49,82.26304654,Semi-Critical
167,INDIA,HARYANA,KAITHAL,KAITHAL,523.07,2023,29111.65,35388.49,82.26304654,Semi-Critical
168,INDIA,HARYANA,KAITHAL,KAITHAL,523.07,2024,29111.65,35388.49,82.26304654,Semi-Critical
169,INDIA,HARYANA,KAITHAL,KALAYAT,394.56,2019,16518.34,21253.06,77.72217271,Semi-Critical
170,INDIA,HARYANA,KAITHAL,KALAYAT,394.56,2020,16518.34,21253.06,77.72217271,Semi-Critical
171,INDIA,HARYANA,KAITHAL,KALAYAT,394.56,2021,16518.34,21253.06,77.72217271,Semi-Critical
172,INDIA,HARYANA,KAITHAL,KALAYAT,394.56,2022,16518.34,21253.06,77.72217271,Semi-Critical
173,INDIA,HARYANA,KAITHAL,KALAYAT,394.56,2023,16518.34,21253.06,77.72217271,Semi-Critical
174,INDIA,HARYANA,KAITHAL,KALAYAT,394.56,2024,16518.34,21253.06,77.72217271,Semi-Critical
175,INDIA,HARYANA,KAITHAL,PUNDRI,523.07,2019,12178.12,18454.96,65.98833051,Safe
176,INDIA,HARYANA,KAITHAL,PUNDRI,523.07,2020,12178.12,18454.96,65.98833051,Safe
177,INDIA,HARYANA,KAITHAL,PUNDRI,523.07,2021,12178.12,18454.96,65.98833051,Safe
178,INDIA,HARYANA,KAITHAL,PUNDRI,523.07,2022,12178.12,18454.96,65.98833051,Safe
179,INDIA,HARYANA,KAITHAL,PUNDRI,523.07,2023,12178.12,18454.96,65.98833051,Safe
180,INDIA,HARYANA,KAITHAL,PUNDRI,523.07,2024,12178.12,18454.96,65.98833051,Safe
181,INDIA,HARYANA,KAITHAL,RAJOUND,340.47,2019,10720.31,14805.95,72.40541809,Semi-Critical
182,INDIA,HARYANA,KAITHAL,RAJOUND,340.47,2020,10720.31,14805.95,72.40541809,Semi-Critical
183,INDIA,HARYANA,KAITHAL,RAJOUND,340.47,2021,10720.31,14805.95,72.40541809,Semi-Critical
184,INDIA,HARYANA,KAITHAL,RAJOUND,340.47,2022,10720.31,14805.95,72.40541809,Semi-Critical
185,INDIA,HARYANA,KAITHAL,RAJOUND,340.47,2023,10720.31,14805.95,72.40541809,Semi-Critical
186,INDIA,HARYANA,KAITHAL,RAJOUND,340.47,2024,10720.31,14805.95,72.40541809,Semi-Critical
187,INDIA,HARYANA,KAITHAL,SIWAN,518.31,2019,12429.74,18649.46,66.64932926,Safe
188,INDIA,HARYANA,KAITHAL,SIWAN,518.31,2020,12429.74,18649.46,66.64932926,Safe
189,INDIA,HARYANA,KAITHAL,SIWAN,518.31,2021,12429.74,18649.46,66.64932926,Safe
190,INDIA,HARYANA,KAITHAL,SIWAN,518.31,2022,12429.74,18649.46,66.64932926,Safe
191,INDIA,HARYANA,KAITHAL,SIWAN,518.31,2023,12429.74,18649.46,66.64932926,Safe
192,INDIA,HARYANA,KAITHAL,SIWAN,518.31,2024,12429.74,18649.46,66.64932926,Safe
193,INDIA,HARYANA,KURUKSHETRA,BABAIN,624.24,2019,8237.44,15728.32,52.37329861,Safe
194,INDIA,HARYANA,KURUKSHETRA,BABAIN,624.24,2020,8237.44,15728.32,52.37329861,Safe
195,INDIA,HARYANA,KURUKSHETRA,BABAIN,624.24,2021,8237.44,15728.32,52.37329861,Safe
196,INDIA,HARYANA,KURUKSHETRA,BABAIN,624.24,2022,8237.44,15728.32,52.37329861,Safe
197,INDIA,HARYANA,KURUKSHETRA,BABAIN,624.24,2023,8237.44,15728.32,52.37329861,Safe
198,INDIA,HARYANA,KURUKSHETRA,BABAIN,624.24,2024,8237.44,15728.32,52.37329861,Safe
199,INDIA,HARYANA,KURUKSHETRA,ISMAILABAD,624.24,2019,9348.84,16839.72,55.51660004,Safe
200,INDIA,HARYANA,KURUKSHETRA,ISMAILABAD,624.24,2020,9348.84,16839.72,55.51660004,Safe
201,INDIA,HARYANA,KURUKSHETRA,ISMAILABAD,624.24,2021,9348.84,16839.72,55.51660004,Safe
202,INDIA,HARYANA,KURUKSHETRA,ISMAILABAD,624.24,2022,9348.84,16839.72,55.51660004,Safe
203,INDIA,HARYANA,KURUKSHETRA,ISMAILABAD,624.24,2023,9348.84,16839.72,55.51660004,Safe
204,INDIA,HARYANA,KURUKSHETRA,ISMAILABAD,624.24,2024,9348.84,16839.72,55.51660004,Safe
205,INDIA,HARYANA,KURUKSHETRA,LADWA,624.24,2019,8966.73,16457.61,54.483792,Safe
206,INDIA,HARYANA,KURUKSHETRA,LADWA,624.24,2020,8966.73,16457.61,54.483792,Safe
207,INDIA,HARYANA,KURUKSHETRA,LADWA,624.24,2021,8966.73,16457.61,54.483792,Safe
208,INDIA,HARYANA,KURUKSHETRA,LADWA,624.24,2022,8966.73,16457.61,54.483792,Safe
209,INDIA,HARYANA,KURUKSHETRA,LADWA,624.24,2023,8966.73,16457.61,54.483792,Safe
210,INDIA,HARYANA,KURUKSHETRA,LADWA,624.24,2024,8966.73,16457.61,54.483792,Safe
211,INDIA,HARYANA,KURUKSHETRA,PEHOWA,624.24,2019,16814.06,24304.94,69.17959888,Safe
212,INDIA,HARYANA,KURUKSHETRA,PEHOWA,624.24,2020,16814.06,24304.94,69.17959888,Safe
213,INDIA,HARYANA,KURUKSHETRA,PEHOWA,624.24,2021,16814.06,24304.94,69.17959888,Safe
214,INDIA,HARYANA,KURUKSHETRA,PEHOWA,624.24,2022,16814.06,24304.94,69.17959888,Safe
215,INDIA,HARYANA,KURUKSHETRA,PEHOWA,624.24,2023,16814.06,24304.94,69.17959888,Safe
216,INDIA,HARYANA,KURUKSHETRA,PEHOWA,624.24,2024,16814.06,24304.94,69.17959888,Safe
217,INDIA,HARYANA,KURUKSHETRA,PIPLI,624.24,2019,9309.11,16799.99,55.41140203,Safe
218,INDIA,HARYANA,KURUKSHETRA,PIPLI,624.24,2020,9309.11,16799.99,55.41140203,Safe
219,INDIA,HARYANA,KURUKSHETRA,PIPLI,624.24,2021,9309.11,16799.99,55.41140203,Safe
220,INDIA,HARYANA,KURUKSHETRA,PIPLI,624.24,2022,9309.11,16799.99,55.41140203,Safe
221,INDIA,HARYANA,KURUKSHETRA,PIPLI,624.24,2023,9309.11,16799.99,55.41140203,Safe
222,INDIA,HARYANA,KURUKSHETRA,PIPLI,624.24,2024,9309.11,16799.99,55.41140203,Safe
223,INDIA,HARYANA,KURUKSHETRA,SHAHBAD,624.24,2019,13452.46,20943.34,64.23263911,Safe
224,INDIA,HARYANA,KURUKSHETRA,SHAHBAD,624.24,2020,13452.46,20943.34,64.23263911,Safe
225,INDIA,HARYANA,KURUKSHETRA,SHAHBAD,624.24,2021,13452.46,20943.34,64.23263911,Safe
226,INDIA,HARYANA,KURUKSHETRA,SHAHBAD,624.24,2022,13452.46,20943.34,64.23263911,Safe
227,INDIA,HARYANA,KURUKSHETRA,SHAHBAD,624.24,2023,13452.46,20943.34,64.23263911,Safe
228,INDIA,HARYANA,KURUKSHETRA,SHAHBAD,624.24,2024,13452.46,20943.34,64.23263911,Safe
229,INDIA,HARYANA,KURUKSHETRA,THANESAR,624.24,2019,20551.1,28041.98,73.2869077,Semi-Critical
230,INDIA,HARYANA,KURUKSHETRA,THANESAR,624.24,2020,20551.1,28041.98,73.2869077,Semi-Critical
231,INDIA,HARYANA,KURUKSHETRA,THANESAR,624.24,2021,20551.1,28041.98,73.2869077,Semi-Critical
232,INDIA,HARYANA,KURUKSHETRA,THANESAR,624.24,2022,20551.1,28041.98,73.2869077,Semi-Critical
233,INDIA,HARYANA,KURUKSHETRA,THANESAR,624.24,2023,20551.1,28041.98,73.2869077,Semi-Critical
234,INDIA,HARYANA,KURUKSHETRA,THANESAR,624.24,2024,20551.1,28041.98,73.2869077,Semi-Critical
235,INDIA,HARYANA,MAHENDRAGARH,ATELI NANGAL,493.87,2019,4040.68,9967.12,40.54009584,Safe
236,INDIA,HARYANA,MAHENDRAGARH,ATELI NANGAL,493.87,2020,4040.68,9967.12,40.54009584,Safe
237,INDIA,HARYANA,MAHENDRAGARH,ATELI NANGAL,493.87,2021,4040.68,9967.12,40.54009584,Safe
238,INDIA,HARYANA,MAHENDRAGARH,ATELI NANGAL,493.87,2022,4040.68,9967.12,40.54009584,Safe
239,INDIA,HARYANA,MAHENDRAGARH,ATELI NANGAL,493.87,2023,4040.68,9967.12,40.54009584,Safe
240,INDIA,HARYANA,MAHENDRAGARH,ATELI NANGAL,493.87,2024,4040.68,9967.12,40.54009584,Safe
241,INDIA,HARYANA,MAHENDRAGARH,KANINA,472.53,2019,10488.36,16158.72,64.90835908,Safe
242,INDIA,HARYANA,MAHENDRAGARH,KANINA,472.53,2020,10488.36,16158.72,64.90835908,Safe
243,INDIA,HARYANA,MAHENDRAGARH,KANINA,472.53,2021,10488.36,16158.72,64.90835908,Safe
244,INDIA,HARYANA,MAHENDRAGARH,KANINA,472.53,2022,10488.36,16158.72,64.90835908,Safe
245,INDIA,HARYANA,MAHENDRAGARH,KANINA,472.53,2023,10488.36,16158.72,64.90835908,Safe
246,INDIA,HARYANA,MAHENDRAGARH,KANINA,472.53,2024,10488.36,16158.72,64.90835908,Safe
247,INDIA,HARYANA,MAHENDRAGARH,MAHENDRAGARH,479,2019,4230.11,9978.11,42.39390025,Safe
248,INDIA,HARYANA,MAHENDRAGARH,MAHENDRAGARH,479,2020,4230.11,9978.11,42.39390025,Safe
